NUM_BV: 479 NUM_LEAF: 480
0 0 0
0 1 0
0 2 14.55654
0 3 1.461155
0 4 6.225962
0 161 6.537348
0 162 24.46918
0 5 0
0 6 0.5418067
0 83 11.36182
0 84 18.10403
0 163 11.83107
0 164 19.25781
0 241 25.00704
0 242 25.19202
0 7 1.373626
0 8 2.239511
0 45 1.053682
0 46 0.2668896
0 85 20.27033
0 86 16.568
0 123 23.6711
0 124 38.56924
0 165 16.24576
0 166 15.71838
0 203 22.68596
0 204 36.14783
0 243 27.15335
0 244 47.61349
0 281 27.47525
0 282 49.67612
0 9 2.07571
0 10 9.071072
0 27 5.694693
0 28 0.497808
0 47 2.400656
0 48 9.521164
0 65 3.497237
0 66 0.2807951
0 87 18.74709
0 88 28.99512
0 105 20.36312
0 106 12.28576
0 125 15.25628
0 126 25.02081
0 143 37.2244
0 144 44.04103
0 167 18.10828
0 168 28.34648
0 185 19.53465
0 186 11.49447
0 205 14.96702
0 206 24.61078
0 223 37.02447
0 224 42.70538
0 245 20.28972
0 246 27.08804
0 263 48.03936
0 264 51.45726
0 283 22.15122
0 284 27.56623
0 301 49.07868
0 302 51.72108
0 11 2.618365
0 12 2.056684
0 19 8.988427
0 20 10.88107
0 29 9.482983
0 30 5.694693
0 39 17.25376
0 40 2.284371
0 49 2.363746
0 50 3.179205
0 57 10.59953
0 58 10.06385
0 67 7.173271
0 68 3.497241
0 77 14.97829
0 78 1.002771
0 89 21.29773
0 90 18.14506
0 97 28.91039
0 98 30.77684
0 107 24.33432
0 108 20.3631
0 117 25.8234
0 118 20.21003
0 127 27.23339
0 128 26.14331
0 133 25.02083
0 134 26.74018
0 145 38.81989
0 146 37.01242
0 153 43.99864
0 154 45.31379
0 169 17.53031
0 170 20.81467
0 177 29.80371
0 178 28.3495
0 187 23.50588
0 188 19.53465
0 197 18.73247
0 198 25.65285
0 207 25.97711
0 208 27.39795
0 213 24.6108
0 214 26.59211
0 225 36.72438
0 226 38.44986
0 231 42.51134
0 232 43.46411
0 247 27.72001
0 248 27.45728
0 253 27.08805
0 254 27.50453
0 265 48.05179
0 266 47.96313
0 275 51.3372
0 276 51.70109
0 285 27.75695
0 286 27.42666
0 291 27.56623
0 292 27.68542
0 303 49.71846
0 304 49.18535
0 311 51.765
0 312 52.35736
0 13 2.973124
0 14 5.94007
0 15 2.317049
0 16 7.5066
0 21 9.565488
0 22 13.22372
0 25 11.28799
0 26 15.26056
0 31 13.83828
0 32 9.565489
0 33 5.935278
0 34 10.01646
0 41 19.9422
0 42 17.25376
0 43 10.4326
0 44 2.973123
0 51 7.250445
0 52 2.615322
0 55 5.896728
0 56 3.10375
0 59 14.60485
0 60 10.76239
0 61 13.09153
0 62 9.231875
0 69 12.43848
0 70 7.397021
0 71 10.98434
0 72 3.770581
0 79 18.00969
0 80 14.97828
0 81 10.38978
0 82 2.81916
0 91 21.43599
0 92 25.3823
0 93 18.9853
0 94 27.2766
0 99 29.1519
0 100 32.58894
0 103 30.96753
0 104 34.34933
0 109 26.3089
0 110 24.33432
0 111 25.39555
0 112 22.59078
0 119 27.62075
0 120 25.74696
0 121 22.54873
0 122 20.21004
0 129 26.40775
0 130 28.23773
0 131 27.6475
0 132 25.77566
0 135 27.00285
0 136 26.45138
0 141 25.99602
0 142 27.85305
0 147 38.85524
0 148 41.5947
0 149 37.36137
0 150 43.00277
0 155 44.0668
0 156 46.24245
0 159 45.35638
0 160 47.41698
0 171 26.29509
0 172 18.33403
0 175 24.58451
0 176 20.73207
0 179 33.57321
0 180 30.01197
0 181 31.96541
0 182 28.33396
0 189 25.54459
0 190 23.50588
0 191 21.42264
0 192 24.92823
0 199 18.73247
0 200 21.23453
0 201 25.65285
0 202 27.53304
0 209 27.627
0 210 25.75367
0 211 26.9852
0 212 28.77848
0 215 26.86924
0 216 26.29238
0 221 27.7806
0 222 25.9184
0 227 39.81243
0 228 36.87272
0 229 41.20603
0 230 38.42589
0 233 45.10992
0 234 42.48948
0 237 45.42727
0 238 43.7284
0 249 27.42352
0 250 29.18989
0 251 28.83017
0 252 27.04031
0 255 25.47118
0 256 28.89283
0 261 26.80618
0 262 28.61067
0 267 50.29273
0 268 48.09682
0 271 50.85111
0 272 48.04699
0 277 52.22388
0 278 51.43271
0 279 52.41943
0 280 51.81061
0 287 27.73403
0 288 29.4818
0 289 28.48355
0 290 26.67044
0 293 25.47259
0 294 24.27206
0 299 27.27107
0 300 29.0467
0 305 49.72147
0 306 50.97823
0 307 49.17409
0 308 51.71643
0 313 51.9054
0 314 52.35942
0 317 52.48194
0 318 52.67148
1 13 3.66643
1 14 5.147292
0 17 2.649041
0 18 4.020556
1 16 6.632688
1 21 8.72401
0 23 13.42381
0 24 17.4151
1 25 10.54389
1 26 14.60291
1 31 13.27056
1 32 8.72401
0 35 16.73913
0 36 5.940071
0 37 11.63118
0 38 13.42381
1 41 19.24311
1 42 16.44074
1 43 10.65093
1 44 3.666429
1 51 8.40834
0 53 4.099603
0 54 2.819155
1 55 7.04381
1 56 4.667496
1 59 16.0194
1 60 12.11103
0 63 16.82397
0 64 12.93608
1 62 10.49472
1 69 13.18455
1 70 8.592587
0 73 14.88409
0 74 11.02435
0 75 4.167463
0 76 10.83364
1 79 19.17853
1 80 16.36509
1 81 10.65885
1 82 3.689348
1 91 20.68694
1 92 24.55118
0 95 19.31989
0 96 23.36018
1 94 26.42496
1 99 28.27329
0 101 32.64715
0 102 35.866
1 103 30.09306
1 104 33.57415
1 109 26.46237
1 110 24.50016
0 113 27.29346
0 114 25.39554
0 115 24.70512
0 116 22.59078
1 119 28.37854
1 120 26.55827
1 121 22.10459
1 122 19.71327
1 129 27.17942
1 130 28.96068
1 131 28.44428
1 132 26.6285
0 137 26.18066
0 138 28.02546
0 139 25.85956
0 140 27.72572
1 141 26.80453
1 142 28.60913
1 147 38.30297
1 148 41.18752
0 151 37.48105
0 152 40.37177
1 150 42.65722
1 155 43.80898
0 157 46.25443
0 158 48.14348
1 159 45.16295
1 160 47.37802
1 171 27.62073
0 173 22.45723
0 174 18.54043
1 175 25.92498
1 176 22.11827
1 179 34.74354
1 180 31.26665
0 183 35.35612
0 184 31.94408
1 182 29.6111
1 189 26.9255
1 190 24.99965
0 193 23.64168
0 194 21.42264
0 195 24.92823
0 196 26.85919
1 199 19.89789
1 200 22.26939
1 201 26.615
1 202 28.43164
1 209 28.45628
1 210 26.64133
1 211 27.90178
1 212 29.63965
0 217 27.93004
0 218 26.07847
0 219 27.67855
0 220 25.80897
1 221 28.65154
1 222 26.84981
1 227 41.07516
1 228 38.02212
1 229 42.53687
1 230 39.63317
0 235 47.19439
0 236 44.89539
1 234 43.87648
0 239 46.75707
0 240 45.97239
1 238 45.17964
1 249 28.42636
1 250 30.134
1 251 29.6952
1 252 27.96077
0 257 27.10711
0 258 27.3306
1 256 29.83213
1 261 27.79798
1 262 29.54195
1 267 51.64717
0 269 48.81395
0 270 48.10396
1 271 52.1394
0 273 49.5497
0 274 47.70711
1 277 53.31443
1 278 52.65965
1 279 53.43697
1 280 52.96777
1 287 28.6215
1 288 30.31816
1 289 29.19401
1 290 27.42791
0 295 28.75576
0 296 27.59216
0 297 26.96097
0 298 29.34839
1 299 28.01036
1 300 29.74189
1 305 49.92496
1 306 51.33608
0 309 49.17105
0 310 50.60745
1 308 52.14364
1 313 52.41605
0 315 52.49689
0 316 52.65278
1 317 53.0707
1 318 53.54041
