NUM_BV: 1919 NUM_LEAF: 1920
15 224 47.6951
15 245 16.87274
15 246 24.6921
15 263 47.69512
15 264 42.71228
15 283 11.15351
15 284 21.58194
15 301 23.21613
15 302 33.68178
17 7 33.73458
17 8 30.20085
17 45 33.81246
17 46 30.40249
17 85 33.73466
17 86 30.20562
17 123 30.20085
17 124 33.74176
17 165 38.99958
17 166 31.25208
17 203 31.98853
17 204 42.72521
17 243 31.26463
17 244 37.57744
17 281 30.20085
17 282 33.73672
18 7 71.94733
18 8 69.04174
18 45 92.01132
18 46 74.3632
18 85 53.16825
18 86 56.18579
18 123 43.6959
18 124 47.70344
18 165 90.45155
18 166 74.05391
18 203 69.76619
18 204 72.70525
18 243 57.87617
18 244 55.05901
18 281 44.42451
18 282 47.03381
21 7 71.94733
21 8 69.04174
21 45 92.00919
21 46 74.3632
21 85 53.14711
21 86 56.18579
21 123 43.6959
21 124 47.20386
21 165 90.33109
21 166 74.05386
21 203 69.76618
21 204 72.41065
21 243 57.75049
21 244 54.92802
21 281 44.4219
21 282 47.03381
22 7 51.96019
22 8 34.64673
22 45 51.83952
22 46 34.49203
22 85 31.75251
22 86 29.21481
22 123 16.11688
22 124 13.18215
22 165 31.97866
22 166 28.84573
22 203 16.76101
22 204 16.45835
22 243 4.897293
22 244 8.84396
22 281 3.891387
22 282 7.670285
20 9 93.77909
20 10 98.78904
20 27 75.53915
20 28 68.80428
20 47 86.4828
20 48 76.31299
20 65 72.3608
20 66 63.2421
20 87 97.51959
20 88 90.8932
20 105 75.33658
20 106 67.58877
20 125 62.7401
20 126 71.85583
20 143 81.89951
20 144 71.40495
20 167 67.70598
20 168 58.69115
20 185 61.21316
20 186 54.95841
20 205 47.13932
20 206 47.94809
20 223 53.62246
20 224 50.88107
20 245 47.08793
20 246 46.93385
20 263 50.86493
20 264 51.71164
20 283 51.98185
20 284 58.87179
20 301 62.20163
20 302 54.55172
5 11 1.194762
5 12 0.4665598
5 19 0
5 20 0
5 29 0.06342602
5 30 0
5 39 0
5 40 4.336245
5 49 4.430905
5 50 7.379759
5 57 15.48044
5 58 13.6764
5 67 14.15196
5 68 10.40959
5 77 21.98495
5 78 7.228471
5 89 0
5 90 0
5 97 3.03653
5 98 2.881152
5 107 0.1244085
5 108 0
5 117 4.797028
5 118 0
5 127 22.42962
5 128 7.789082
5 133 10.95172
5 134 14.74687
5 145 10.23071
5 146 8.088305
5 153 18.2115
5 154 18.60393
5 169 22.54227
5 170 25.85426
5 177 35.49694
5 178 33.59355
5 187 23.85072
5 188 21.58193
5 197 23.23081
5 198 24.38187
5 207 24.59654
5 208 24.99918
5 213 24.6921
5 214 24.89647
5 225 42.29316
5 226 43.68473
5 231 47.46172
5 232 47.99465
5 247 24.59654
5 248 24.99919
5 253 24.6921
5 254 24.89647
5 265 48.38147
5 266 47.94731
5 275 44.96415
5 276 43.5641
5 285 24.38188
5 286 23.23081
5 291 21.58193
5 292 23.85074
5 303 28.82389
5 304 25.82694
5 311 36.33889
5 312 37.47301
7 9 0
7 10 0
7 27 0
7 28 0
7 47 0
7 48 0
7 65 0
7 66 0
7 87 0
7 88 0
7 105 0
7 106 0
7 125 0
7 126 0
7 143 0
7 144 0
7 167 0
7 168 0
7 185 0
7 186 0
7 205 0
7 206 0
7 223 0
7 224 0
7 245 0
7 246 0
7 263 0
7 264 0
7 283 0
7 284 0
7 301 0
7 302 0
8 9 4.443284
8 10 12.83597
8 27 9.502688
8 28 1.471981
8 47 0.15105
8 48 0
8 65 0
8 66 0
8 87 22.18316
8 88 32.71852
8 105 21.36222
8 106 10.98496
8 125 16.52517
8 126 24.61121
8 143 41.37639
8 144 47.58
8 167 0
8 168 0.8089047
8 185 0
8 186 0
8 205 3.020792
8 206 11.33044
8 223 6.62576
8 224 13.73671
8 245 12.20027
8 246 20.91169
8 263 23.8322
8 264 33.17476
8 283 15.80841
8 284 24.42235
8 301 46.63662
8 302 39.75733
11 9 15.94903
11 10 23.68802
11 27 18.24588
11 28 17.08358
11 47 12.99934
11 48 8.585713
11 65 8.85428
11 66 11.55916
11 87 30.59845
11 88 39.62445
11 105 24.62959
11 106 19.11914
11 125 24.11406
11 126 27.17233
11 143 45.50079
11 144 49.781
11 167 7.33987
11 168 7.382391
11 185 3.665973
11 186 8.493441
11 205 8.77079
11 206 12.18028
11 223 9.819986
11 224 14.89649
11 245 18.59846
11 246 22.89538
11 263 24.34908
11 264 33.62717
11 283 20.29467
11 284 26.49613
11 301 47.39878
11 302 40.42847
12 9 36.11363
12 10 38.97637
12 27 34.07942
12 28 39.99998
12 47 37.37643
12 48 36.09708
12 65 34.0171
12 66 39.99999
12 87 40.55938
12 88 44.14682
12 105 34.40368
12 106 39.99999
12 125 39.99999
12 126 34.38746
12 143 43.64638
12 144 43.11444
12 167 37.37645
12 168 36.09708
12 185 34.01709
12 186 39.99997
12 205 39.99997
12 206 34.01709
12 223 38.36939
12 224 38.74649
12 245 39.99999
12 246 34.0171
12 263 38.65514
12 264 38.3721
12 283 39.99998
12 284 34.06748
12 301 39.25877
12 302 37.90039
10 11 92.28099
10 12 90.28907
10 19 97.09926
10 20 98.19209
10 29 74.83903
10 30 74.52123
10 39 74.99348
10 40 74.49409
10 49 81.6507
10 50 83.59545
10 57 73.82575
10 58 70.45793
10 67 73.70168
10 68 71.13866
10 77 73.06932
10 78 74.2606
10 89 98.19212
10 90 97.09924
10 97 90.28909
10 98 92.28101
10 107 74.83903
10 108 74.52125
10 117 74.49409
10 118 74.99348
10 127 73.06934
10 128 74.2606
10 133 71.13864
10 134 73.70168
10 145 83.59544
10 146 81.65069
10 153 70.45793
10 154 73.82558
10 169 61.86375
10 170 63.59706
10 177 55.97248
10 178 53.16679
10 187 62.30578
10 188 58.61121
10 197 69.98469
10 198 55.72638
10 207 53.06708
10 208 49.03389
10 213 45.99276
10 214 49.35182
10 225 51.64364
10 226 50.48684
10 231 49.05294
10 232 49.20129
10 247 53.06707
10 248 49.03388
10 253 45.99277
10 254 49.35181
10 265 49.20115
10 266 49.05285
10 275 50.48684
10 276 51.64363
10 285 55.72638
10 286 69.98468
10 291 58.6112
10 292 62.30578
10 303 63.59697
10 304 61.86361
10 311 53.16681
10 312 55.97297
15 11 1.194762
15 12 0.4665598
15 19 0
15 20 0
15 29 0.06342602
15 30 0
15 39 0
15 40 4.336245
15 49 4.430905
15 50 7.379759
15 57 15.48044
15 58 13.67639
15 67 14.15196
15 68 10.40958
15 77 21.98495
15 78 7.228471
15 89 0
15 90 0
15 97 0.4665583
15 98 1.194737
15 107 0.06342387
15 108 0
15 117 4.336249
15 118 0
15 127 21.98495
15 128 7.22847
15 133 10.40957
15 134 14.15197
15 145 7.379734
15 146 4.430882
15 153 13.67624
15 154 15.48037
15 169 22.54227
15 170 25.85426
15 177 35.49694
15 178 33.59355
15 187 23.85072
15 188 21.58193
15 197 23.23081
15 198 24.38187
15 207 24.59654
15 208 24.99918
15 213 24.6921
15 214 24.89647
15 225 42.29316
15 226 43.68472
15 231 47.46172
15 232 47.99465
15 247 24.59654
15 248 24.99919
15 253 24.6921
15 254 24.89647
15 265 47.99465
15 266 47.46173
15 275 43.68434
15 276 42.29313
15 285 24.38188
15 286 23.23081
15 291 21.58193
15 292 23.85073
15 303 25.85502
15 304 22.54226
15 311 33.59353
15 312 35.49686
17 9 36.09708
17 10 37.37643
17 27 34.0171
17 28 39.99998
17 47 38.25927
17 48 39.84322
17 65 34.0924
17 66 39.99999
17 87 36.09705
17 88 37.37642
17 105 34.02047
17 106 39.99999
17 125 39.99999
17 126 34.0171
17 143 36.0971
17 144 37.37674
17 167 43.56544
17 168 43.69587
17 185 34.41216
17 186 39.99997
17 205 39.99997
17 206 34.37362
17 223 44.92416
17 224 42.7014
17 245 39.99999
17 246 34.10632
17 263 39.82157
17 264 38.41524
17 283 39.99996
17 284 34.01709
17 301 36.09708
17 302 37.37644
18 9 82.71851
18 10 72.18316
18 27 71.36221
18 28 61.00109
18 47 91.37635
18 48 97.57981
18 65 74.6112
18 66 66.52516
18 87 62.83597
18 88 54.44325
18 105 59.50267
18 106 51.47055
18 125 43.89925
18 126 46.32093
18 143 50.15107
18 144 49.05877
18 167 97.2036
18 168 90.55579
18 185 74.42235
18 186 65.98412
18 205 62.28136
18 206 70.91168
18 223 84.32487
18 224 75.0199
18 245 53.59802
18 246 61.47059
18 263 64.91402
18 264 57.86041
18 283 43.96299
18 284 47.09162
18 301 49.18445
18 302 51.75504
21 9 82.7185
21 10 72.18316
21 27 71.36221
21 28 60.98739
21 47 91.37634
21 48 97.57981
21 65 74.61119
21 66 66.52516
21 87 62.83596
21 88 54.44325
21 105 59.50267
21 106 51.47055
21 125 43.82901
21 126 46.32093
21 143 50.15107
21 144 49.05877
21 167 96.63662
21 168 89.75716
21 185 74.42235
21 186 65.80599
21 205 62.20267
21 206 70.91168
21 223 83.17442
21 224 73.83228
21 245 53.01934
21 246 61.33045
21 263 63.73673
21 264 56.63128
21 283 43.87651
21 284 47.08715
21 301 48.86836
21 302 50.80907
22 9 58.25063
22 10 52.06615
22 27 34.9227
22 28 27.09431
22 47 57.24145
22 48 50.54306
22 65 34.82824
22 66 26.73006
22 87 43.73403
22 88 33.17437
22 105 31.6062
22 106 21.73648
22 125 12.20009
22 126 19.41028
22 143 24.69274
22 144 16.25692
22 167 41.60458
22 168 31.02282
22 185 31.38092
22 186 21.60149
22 205 13.05431
22 206 18.52706
22 223 24.03798
22 224 16.46021
22 245 5.562007
22 246 7.656491
22 263 11.06315
22 264 9.686648
22 283 5.477336
22 284 6.507548
22 301 11.86443
22 302 9.940284
20 11 95.42915
20 12 93.79805
20 19 99.03946
20 20 99.47134
20 29 75.83161
20 30 75.53915
20 39 75.95545
20 40 75.51653
20 49 86.54492
20 50 87.72005
20 57 78.9674
20 58 75.58889
20 67 74.76074
20 68 72.36079
20 77 74.14378
20 78 75.29669
20 89 98.69822
20 90 97.49431
20 97 90.63021
20 98 92.53839
20 107 75.76057
20 108 75.33659
20 117 75.39513
20 118 75.94081
20 127 73.94878
20 128 75.15449
20 133 71.85581
20 134 74.58784
20 145 83.81139
20 146 81.81125
20 153 70.75047
20 154 73.98547
20 169 67.89403
20 170 68.77084
20 177 60.67745
20 178 58.37851
20 187 64.96542
20 188 61.21316
20 197 72.53529
20 198 58.28283
20 207 55.48571
20 208 50.56046
20 213 47.94809
20 214 51.3456
20 225 55.30559
20 226 53.80452
20 231 50.79712
20 232 50.81653
20 247 53.62012
20 248 50.42277
20 253 46.93385
20 254 50.2927
20 265 50.95536
20 266 50.81227
20 275 51.60495
20 276 52.4698
20 285 56.14377
20 286 70.15771
20 291 58.8718
20 292 62.55251
20 303 63.90907
20 304 62.13643
20 311 54.0203
20 312 56.44721
5 15 2.515799
5 22 0
5 33 0
5 34 0.5642755
5 52 5.49688
5 61 17.82993
5 71 18.00391
5 72 10.52887
5 93 0
5 100 4.456415
5 111 2.21495
5 112 0
5 135 18.55956
5 136 11.13025
5 149 8.089244
5 156 21.1214
5 172 23.49106
5 181 37.43099
5 191 23.54801
5 192 24.1311
5 215 24.97396
5 216 24.76958
5 233 49.09109
5 237 49.2304
5 255 23.54521
5 268 49.36288
5 272 49.23697
5 293 19.11244
5 294 20.53597
5 307 26.36123
5 314 39.43943
7 11 0
7 12 0
7 19 0
7 20 0
7 29 0
7 30 0
7 39 0
7 40 0
7 49 0
7 50 0
7 57 0
7 58 0
7 67 0
7 68 0
7 77 0
7 78 0
7 89 0
7 90 0
7 97 0
7 98 0
7 107 0
7 108 0
7 117 0
7 118 0
7 127 0
7 128 0
7 133 0
7 134 0
7 145 0
7 146 0
7 153 0
7 154 0
7 169 0
7 170 0
7 177 0
7 178 0
7 187 0
7 188 0
7 197 0
7 198 0
7 207 0
7 208 0
7 213 0
7 214 0
7 225 0
7 226 0
7 231 0
7 232 0
7 247 0
7 248 0
7 253 0
7 254 0
7 265 0
7 266 0
7 275 0
7 276 0
7 285 0
7 286 0
7 291 0
7 292 0
7 303 0
7 304 0
7 311 0
7 312 0
8 11 6.661384
8 12 3.781936
8 19 12.76046
8 20 14.5304
8 29 13.22094
8 30 9.502688
8 39 20.98319
8 40 6.464025
8 49 0.1624754
8 50 0.8213886
8 57 0
8 58 0
8 67 0
8 68 0
8 77 0
8 78 3.686008
8 89 24.84001
8 90 21.4976
8 97 32.6286
8 98 34.55411
8 107 23.77683
8 108 21.3622
8 117 24.32232
8 118 23.1502
8 127 24.99837
8 128 24.54657
8 133 24.61121
8 134 24.86927
8 145 42.99743
8 146 41.11424
8 153 47.55734
8 154 48.587
8 169 0
8 170 0
8 177 1.60634
8 178 0.8097662
8 187 0.4753139
8 188 0
8 197 0
8 198 5.016732
8 207 8.018475
8 208 22.98752
8 213 11.33044
8 214 15.0973
8 225 6.185915
8 226 8.127079
8 231 12.70491
8 232 14.89488
8 247 24.19683
8 248 24.03389
8 253 20.9117
8 254 23.62536
8 265 23.50115
8 266 22.82485
8 275 32.62259
8 276 34.71135
8 285 24.43914
8 286 24.98533
8 291 24.42235
8 292 24.80576
8 303 47.75954
8 304 46.6046
8 311 39.4384
8 312 41.53671
11 11 18.89494
11 12 15.70914
11 19 24.51189
11 20 24.53339
11 29 22.18966
11 30 18.24588
11 39 25.90502
11 40 17.494
11 49 13.19847
11 50 13.60222
11 57 11.44752
11 58 8.038078
11 67 12.80973
11 68 8.854276
11 77 10.4443
11 78 15.6618
11 89 33.29621
11 90 30.82638
11 97 40.47108
11 98 40.56818
11 107 26.73522
11 108 24.62957
11 117 27.18113
11 118 26.19344
11 127 27.62024
11 128 27.35465
11 133 27.17233
11 134 27.57874
11 145 47.30787
11 146 45.67015
11 153 49.89441
11 154 50.42593
11 169 7.35011
11 170 7.786232
11 177 8.63483
11 178 6.892534
11 187 7.39047
11 188 3.665976
11 197 9.285742
11 198 8.021941
11 207 9.881029
11 208 23.48877
11 213 12.18027
11 214 15.90339
11 225 9.96194
11 226 10.484
11 231 14.1473
11 232 15.8359
11 247 26.68854
11 248 25.46235
11 253 22.89539
11 254 26.13168
11 265 24.1356
11 266 23.42958
11 275 33.15272
11 276 35.1343
11 285 26.9352
11 286 27.5699
11 291 26.49614
11 292 27.33273
11 303 48.73502
11 304 47.37155
11 311 40.17467
11 312 42.07196
12 11 38.7014
12 12 35.35582
12 19 39.02474
12 20 39.56865
12 29 37.99537
12 30 34.07943
12 39 38.00955
12 40 37.98851
12 49 37.07564
12 50 37.76846
12 57 38.61208
12 58 35.31139
12 67 37.98832
12 68 34.0171
12 77 37.99039
12 78 37.98832
12 89 43.30872
12 90 40.06313
12 97 44.04229
12 98 44.74236
12 107 38.03459
12 108 34.40368
12 117 38.0387
12 118 38.01766
12 127 38.01564
12 128 38.03836
12 133 34.38745
12 134 38.03037
12 145 45.75498
12 146 42.94678
12 153 42.48739
12 154 43.28811
12 169 37.07564
12 170 37.76846
12 177 38.61198
12 178 35.311
12 187 37.98832
12 188 34.01709
12 197 37.99028
12 198 37.98832
12 207 37.98833
12 208 38.99334
12 213 34.01709
12 214 37.98832
12 225 38.61202
12 226 37.76905
12 231 37.73447
12 232 38.17908
12 247 37.98832
12 248 38.99334
12 253 34.0171
12 254 37.98832
12 265 38.98235
12 266 37.59096
12 275 38.612
12 276 37.76845
12 285 37.98835
12 286 38.00756
12 291 34.06749
12 292 37.99402
12 303 41.18198
12 304 38.33879
12 311 37.40824
12 312 38.19759
10 15 90.73815
10 22 98.71136
10 33 70.94093
10 34 70.89851
10 52 85.63593
10 61 71.4426
10 71 73.39073
10 72 73.99416
10 93 98.7114
10 100 90.73816
10 111 74.68858
10 112 74.94154
10 135 73.39072
10 136 73.99418
10 149 85.63637
10 156 71.44252
10 172 65.90501
10 181 54.2138
10 191 66.05546
10 192 58.83276
10 215 48.39209
10 216 50.9237
10 233 49.75404
10 237 49.67351
10 255 45.45672
10 268 49.67322
10 272 49.75399
10 293 59.15737
10 294 59.15738
10 307 65.90471
10 314 54.21395
15 15 2.515799
15 22 0
15 33 0
15 34 0
15 52 5.496879
15 61 17.82993
15 71 18.00391
15 72 10.52887
15 93 0
15 100 2.515821
15 111 1.927092
15 112 0
15 135 18.00392
15 136 10.52887
15 149 5.496965
15 156 17.82998
15 172 23.49106
15 181 37.43099
15 191 23.54801
15 192 24.1311
15 215 24.97396
15 216 24.76958
15 233 49.09109
15 237 49.2304
15 255 22.5881
15 268 49.2298
15 272 49.09101
15 293 19.11244
15 294 19.11243
15 307 23.49111
15 314 37.43098
17 11 38.61203
17 12 35.31099
17 19 37.07564
17 20 37.7686
17 29 37.98832
17 30 34.0171
17 39 37.98832
17 40 37.98832
17 49 37.7105
17 50 38.53289
17 57 41.72615
17 58 38.95834
17 67 37.99684
17 68 34.09239
17 77 38.01364
17 78 37.98883
17 89 38.61201
17 90 35.31102
17 97 37.07561
17 98 37.76847
17 107 37.99108
17 108 34.02048
17 117 37.98833
17 118 37.98832
17 127 37.98832
17 128 37.98832
17 133 34.0171
17 134 37.98832
17 145 38.61205
17 146 35.31098
17 153 37.07566
17 154 37.76848
17 169 42.97537
17 170 43.84266
17 177 45.86891
17 178 43.02862
17 187 38.03318
17 188 34.41216
17 197 38.02161
17 198 38.03885
17 207 38.03788
17 208 39.00018
17 213 34.37362
17 214 38.02879
17 225 45.46466
17 226 44.41596
17 231 41.86303
17 232 42.21024
17 247 37.98932
17 248 38.99916
17 253 34.10632
17 254 37.99842
17 265 40.49633
17 266 38.87107
17 275 38.88567
17 276 37.83609
17 285 37.98833
17 286 37.98833
17 291 34.01709
17 292 37.98832
17 303 38.61214
17 304 35.31101
17 311 37.07571
17 312 37.76903
18 11 84.55408
18 12 82.62862
18 19 71.49757
18 20 74.84011
18 29 73.77683
18 30 71.3622
18 39 73.15019
18 40 74.32232
18 49 91.11423
18 50 92.99743
18 57 98.58685
18 58 97.55738
18 67 74.86927
18 68 74.6112
18 77 74.99837
18 78 74.54658
18 89 64.53035
18 90 62.76036
18 97 53.78187
18 98 56.66139
18 107 63.22094
18 108 59.50269
18 117 56.46403
18 118 70.98319
18 127 48.08961
18 128 53.68601
18 133 46.32093
18 134 49.68872
18 145 50.82143
18 146 50.16249
18 153 48.85828
18 154 49.63348
18 169 97.21254
18 170 98.14505
18 177 92.4116
18 178 90.19858
18 187 74.80577
18 188 74.42235
18 197 74.98533
18 198 74.43914
18 207 74.19683
18 208 74.03386
18 213 70.91169
18 214 73.62537
18 225 85.85088
18 226 83.7133
18 231 74.16872
18 232 74.7734
18 247 58.11733
18 248 73.15002
18 253 61.47059
18 254 65.24957
18 265 66.30915
18 266 64.05508
18 275 59.4966
18 276 57.34789
18 285 55.07948
18 286 48.25109
18 291 47.09162
18 292 50.48096
18 303 50.0229
18 304 48.85062
18 311 51.73916
18 312 52.477
21 11 84.55408
21 12 82.62862
21 19 71.49758
21 20 74.84011
21 29 73.77683
21 30 71.3622
21 39 73.15019
21 40 74.32232
21 49 91.11423
21 50 92.99743
21 57 98.58685
21 58 97.55738
21 67 74.86927
21 68 74.6112
21 77 74.99837
21 78 74.54658
21 89 64.53035
21 90 62.76035
21 97 53.78187
21 98 56.66139
21 107 63.22094
21 108 59.50269
21 117 56.46403
21 118 70.98318
21 127 48.08961
21 128 53.68601
21 133 46.32093
21 134 49.68872
21 145 50.82143
21 146 50.16249
21 153 48.85447
21 154 49.63348
21 169 96.60465
21 170 97.75936
21 177 91.53623
21 178 89.43842
21 187 74.80577
21 188 74.42233
21 197 74.98533
21 198 74.43914
21 207 74.19683
21 208 74.03386
21 213 70.91167
21 214 73.62537
21 225 84.71135
21 226 82.6226
21 231 72.82494
21 232 73.50127
21 247 58.01847
21 248 72.98752
21 253 61.33045
21 254 65.09731
21 265 64.8949
21 266 62.70496
21 275 58.12643
21 276 56.18592
21 285 55.01674
21 286 48.25109
21 291 47.08715
21 292 50.47532
21 303 49.63642
21 304 48.60529
21 311 50.80974
21 312 51.60659
22 11 59.07331
22 12 58.35634
22 19 51.70641
22 20 53.91425
22 29 35.20987
22 30 34.92268
22 39 34.87598
22 40 35.35168
22 49 57.21178
22 50 58.34183
22 57 52.26753
22 58 50.25486
22 67 35.17811
22 68 34.82824
22 77 34.82225
22 78 35.34515
22 89 45.36177
22 90 43.63425
22 97 32.3697
22 98 36.09199
22 107 34.09476
22 108 31.60623
22 117 33.46514
22 118 34.64706
22 127 16.44712
22 128 30.83878
22 133 19.41027
22 134 23.11662
22 145 25.96572
22 146 24.71702
22 153 15.77247
22 154 18.43343
22 169 41.5129
22 170 43.47419
22 177 33.67423
22 178 30.34973
22 187 34.01899
22 188 31.38091
22 197 34.5843
22 198 33.38416
22 207 29.84252
22 208 17.41092
22 213 18.52706
22 214 22.20993
22 225 25.78735
22 226 23.50739
22 231 15.6086
22 232 16.17885
22 247 8.671922
22 248 15.98845
22 253 7.656492
22 254 11.05033
22 265 11.69389
22 266 10.49985
22 275 10.01779
22 276 9.665447
22 285 8.42979
22 286 13.72791
